latitude	longitude	altitude	geometry	coordinates	OBJECTID	CODE	GIS_PIN	GlobalID	GISPINOLD	SHAPE_Leng	ShapeSTArea	ShapeSTLength	Bldg_Type												
			Polygon	-72.70550749927872,41.758710280947454,-72.70552448719926,41.758841875789344,-72.7055251071417,41.75884643153537,-72.70614491557542,41.758797491191636,-72.70619124539441,41.75879383144961,-72.70619557047851,41.75879350377747,-72.70617711716838,41.75865724319837,-72.70617235224063,41.75865762558845,-72.70614845431703,41.75865951006513,-72.70550749927872,41.758710280947454	185256	PIN	159399020		320005021		9168.434387	467.4144835	Three Family												
			Polygon	-72.70935188470376,41.758722785835666,-72.70936643130787,41.75884584453406,-72.70936679613293,41.75884853405822,-72.70962578636461,41.758830265706116,-72.7096478881438,41.75882868175236,-72.70972911116883,41.758823002016335,-72.70972892900497,41.75882124561272,-72.70972524749097,41.75878866970862,-72.70972007168058,41.75874259141823,-72.70971496877013,41.75869717178009,-72.70971463889128,41.75869719910776,-72.70963209648998,41.75870301558636,-72.70960999477046,41.75870457209426,-72.70935188470376,41.758722785835666	185257	PIN	136382162		315001034		4572.804077	290.8104963	Old Style												
			Polygon	-72.71199417421424,41.758686144410156,-72.71201423290222,41.758855692714164,-72.71255016952881,41.758821619227696,-72.71261533809785,41.75881746904748,-72.71261638240107,41.75872276423734,-72.71261723275876,41.758646555818935,-72.7125506349142,41.75865078786501,-72.71199417421424,41.758686144410156	185258	PIN	136374055		304004035		10394.51917	459.5100391	Old Style												
			Polygon	-72.71148351080987,41.758748819164204,-72.71149675012295,41.75885826552053,-72.7118639763543,41.75883154837401,-72.71184869694427,41.758700064805566,-72.71148103158843,41.758726863228354,-72.71148351080987,41.758748819164204	185259	PIN	136377059		304006009		4844.078857	297.6216209	Three Family												
			Polygon	-72.70881390716367,41.758852481947635,-72.70881492804037,41.75886090725561,-72.70881756709869,41.758860661211976,-72.70884311450655,41.75885850234274,-72.70907824603204,41.7588383880404,-72.70916126593794,41.75883128231482,-72.70917966593873,41.75882969714087,-72.70916351467352,41.75869453556955,-72.70916336893424,41.758693163377266,-72.70913397305875,41.75869556794016,-72.70905406905048,41.7587020984527,-72.70882494970333,41.75872084271061,-72.70880101514736,41.758722782609105,-72.70879848606607,41.75872300124881,-72.7088129227116,41.75884441340925,-72.70881390716367,41.758852481947635	185261	PIN	136386166		315003012		5027.093689	300.7127749	MIXED USE												
			Polygon	-72.70755919319085,41.75872496715132,-72.70757321470153,41.7588610878054,-72.707577209848,41.75886087058902,-72.7075997146734,41.758859561603884,-72.70789425640668,41.75884268233331,-72.70800458236248,41.7588363832399,-72.70803056803197,41.75883488333749,-72.70803053157636,41.75883458145328,-72.70802357906922,41.7587607303132,-72.70801771849631,41.75869862509313,-72.70799726629797,41.7586997976928,-72.70770114914544,41.758716813863344,-72.70759386665937,41.758722976570986,-72.70756293177021,41.75872474898354,-72.70755919319085,41.75872496715132	185262	PIN	136392212		315004040		6235.41333	350.1461491	Two Family												
			Polygon	-72.70640855503396,41.75873403265287,-72.70642649844967,41.75886625976373,-72.70642693590108,41.758869772608996,-72.70646164665048,41.75886701398414,-72.70684038585374,41.75883685937008,-72.70687784440473,41.75883390954787,-72.70687733480823,41.75883034179165,-72.7068748183,41.758811679738066,-72.7068592074069,41.75869784111078,-72.70683003140647,41.7587001628406,-72.7064408099792,41.758731411178296,-72.70640855503396,41.75873403265287	185264	PIN	136393234		315005036		6157.53656	346.9393797	Three Family												
			Polygon	-72.71261483686324,41.75886033455864,-72.71266178655287,41.75886166701192,-72.71307960584554,41.758873601833876,-72.71308635452485,41.75873666435609,-72.7126601433412,41.75872406821566,-72.71261638240107,41.75872276423734,-72.71261533809785,41.75881746904748,-72.71261483686324,41.75886033455864	185265	PIN	113374054		304004018		6382.80603	355.2926686	Three Family												
			Polygon	-72.7084803796253,41.758737816141476,-72.70849498916382,41.758874460022575,-72.70849748156604,41.7588742954044,-72.70851584475037,41.75887301219401,-72.70874144414415,41.758857478101106,-72.70881390716367,41.758852481947635,-72.7088129227116,41.75884441340925,-72.70879848606607,41.75872300124881,-72.70879757446616,41.75871564624918,-72.70877932128599,41.758716929543695,-72.70850160169849,41.75873634186204,-72.70848268876502,41.75873765231523,-72.7084803796253,41.758737816141476	185267	PIN	136386189		315003024		4357.650696	274.3141621	Two Family												
			Polygon	-72.71112156298314,41.75877504290806,-72.71113458174786,41.758884544116725,-72.71149675012295,41.75885826552053,-72.71148351080987,41.758748819164204,-72.71112156298314,41.75877504290806	185268	PIN	136377081		304006028		3974.930176	278.5969841	Old Style												
			Polygon	-72.71322621149581,41.75887364863842,-72.71368705725678,41.75889001325489,-72.71370025530416,41.758753050328295,-72.71323339983678,41.75873643686408,-72.71322621149581,41.75887364863842	185269	PIN	113369051		304002027		6338.740601	353.4758969	Old Style												
			Polygon	-72.70494325647479,41.75875495849546,-72.70495962287802,41.75888433030901,-72.70496046121876,41.758890999239846,-72.70501925334086,41.758886356889725,-72.70551832627508,41.75884695033564,-72.7055251071417,41.75884643153537,-72.70552448719926,41.758841875789344,-72.70550749927872,41.758710280947454,-72.70549972763862,41.75871088169312,-72.70495974935105,41.758753647677864,-72.70494325647479,41.75875495849546	185271	PIN	159399037		320005003		7714.4646	409.3580425	Two Family												
			Polygon	-72.70803056803197,41.75883488333749,-72.708036610801,41.758898662632696,-72.70804064265306,41.75889836308521,-72.70806981963251,41.75889636864837,-72.70826298011441,41.75888307486945,-72.70832638989376,41.758878706932556,-72.70834816180556,41.758877205437116,-72.70833358878545,41.75874124847851,-72.7083335165431,41.75873960188359,-72.70831313749873,41.75874099410815,-72.70814651313879,41.758752350015115,-72.70805359785719,41.758758683016126,-72.70802823400396,41.75876040269238,-72.70802357906922,41.7587607303132,-72.70803053157636,41.75883458145328,-72.70803056803197,41.75883488333749	185275	PIN	136392192		315004012		4284.961365	270.9650839	Old Style												
			Polygon	-72.70184019478573,41.75817943698008,-72.70185833479405,41.758231723117746,-72.70208881763696,41.75889634682324,-72.70210143783426,41.758879996144316,-72.70278666037414,41.75799299733003,-72.70184019478573,41.75817943698008	185276	PIN	159403078		328001014		36034.19861	917.2007537	WAREHSE												
			Polygon	-72.70972911116883,41.758823002016335,-72.70974037396897,41.758923419198155,-72.70974136359204,41.758923364657754,-72.70981580604136,41.75891795692352,-72.71008516955669,41.75889842878253,-72.71010767453052,41.75889681743745,-72.71010855421545,41.75889673541307,-72.71009320688265,41.75876228776572,-72.71009155750423,41.75876239696669,-72.71006454425745,41.75876433606259,-72.70999600317886,41.75876925203239,-72.70974683611736,41.758787112999705,-72.70972557737035,41.75878864238089,-72.70972524749097,41.75878866970862,-72.70972892900497,41.75882124561272,-72.70972911116883,41.758823002016335	185289	PIN	136382117		315001015		4966.008606	300.223539	Colonial												
			Polygon	-72.71024437327819,41.75879557318232,-72.71026037927699,41.75893227134575,-72.71062507587033,41.75890821922339,-72.71060936117242,41.758771521209454,-72.71024437327819,41.75879557318232	185295	PIN	136381114		304007052		4996.404419	299.8571463	APARTMENT												
			Polygon	-72.70431788081311,41.7587978253208,-72.70433567499563,41.75892774664338,-72.70433644058943,41.7589335373799,-72.70476400058645,41.75890382052775,-72.70479024429417,41.7589019912848,-72.70479365302963,41.75890177393507,-72.70477593718334,41.7587633454409,-72.70477219853424,41.758763646704374,-72.70473052374349,41.758766785431675,-72.70434210866466,41.75879599623934,-72.70431788081311,41.7587978253208	185298	PIN	159401040		320004019		6295.351563	351.273443	Two Family												
			Polygon	-72.70687784440473,41.75883390954787,-72.70689331050632,41.75894684250193,-72.70689631605339,41.75894665152479,-72.70691361623348,41.75894561515762,-72.70736118483894,41.75891888741843,-72.70739622500413,41.75891678726174,-72.70739571509984,41.75891190311039,-72.70738223942111,41.7587823123124,-72.70734628304432,41.758784412126275,-72.70692272351232,41.75880889846113,-72.70687808038222,41.758811516300014,-72.7068748183,41.758811679738066,-72.70687733480823,41.75883034179165,-72.70687784440473,41.75883390954787	185304	PIN	136393215		315005010		6818.835449	375.1707187	Two Family												
			Polygon	-72.70385881372377,41.75880985475649,-72.70387952507846,41.75895945381277,-72.70388032730284,41.758965217124114,-72.70390312564652,41.758963634548934,-72.70433427805735,41.758933673738355,-72.70433644058943,41.7589335373799,-72.70433567499563,41.75892774664338,-72.70431788081311,41.7587978253208,-72.70431700575286,41.75879134847027,-72.7043150365191,41.75877726952703,-72.70431335047925,41.75877737863086,-72.70428794979037,41.75877920724177,-72.70387900966789,41.758808408359684,-72.70385881372377,41.75880985475649	185308	PIN	159401072		320004003		7135.438904	364.1802584	APARTMENT												
			Polygon	-72.7141595246247,41.75883502832842,-72.7141638098734,41.758972736832646,-72.71457545946811,41.75894190927952,-72.7145576482975,41.75880545814883,-72.71438057822698,41.75881863193109,-72.7141595246247,41.75883502832842	185309	PIN	113368017		304003015		5550.811646	322.185294	Three Family												
			Polygon	-72.70936679613293,41.75884853405822,-72.70938130615941,41.758971565295234,-72.7093816709686,41.75897428226203,-72.70964157802018,41.758955959311926,-72.7096478811995,41.75895552243081,-72.70974325357125,41.758948914575434,-72.70974314411201,41.758948118695685,-72.70974303489183,41.758946938616674,-72.70974037396897,41.758923419198155,-72.70972911116883,41.758823002016335,-72.7096478881438,41.75882868175236,-72.70962578636461,41.758830265706116,-72.70936679613293,41.75884853405822	185310	PIN	136382163		315001033		4563.83429	290.4229456	Two Family												
			Polygon	-72.7055251071417,41.75884643153537,-72.7055421326667,41.75897841058415,-72.70554271605448,41.75898282910173,-72.70617847001517,41.75893263235059,-72.7062098820119,41.758930119534256,-72.70621402382923,41.7589298192347,-72.70619557047851,41.75879350377747,-72.70619124539441,41.75879383144961,-72.70614491557542,41.758797491191636,-72.7055251071417,41.75884643153537	185313	PIN	159399019		320005022		9190.641724	467.9807036	Three Family												
			Polygon	-72.71149675012295,41.75885826552053,-72.71151203065071,41.758986730421746,-72.71187922181034,41.75895855874663,-72.7118639763543,41.75883154837401,-72.71149675012295,41.75885826552053	185314	PIN	136377058		304006010		4705.149109	294.8408675	Three Family												
			Polygon	-72.70883027630236,41.75898975673725,-72.70883107823478,41.758996672612,-72.70883386390453,41.75899642662029,-72.70884955154136,41.75899516984533,-72.7091195402878,41.75897320177092,-72.70917162472544,41.75896893912892,-72.70919618247089,41.75896694448838,-72.70917988475638,41.7588314261155,-72.70917966593873,41.75882969714087,-72.70916126593794,41.75883128231482,-72.70907824603204,41.7588383880404,-72.70884311450655,41.75885850234274,-72.70881756709869,41.758860661211976,-72.70881492804037,41.75886090725561,-72.70882925542165,41.7589813314297,-72.70883027630236,41.75898975673725	185315	PIN	136386165		315003013		5002.048889	300.2483845	Three Family												
			Polygon	-72.70757321470153,41.7588610878054,-72.7075875278091,41.7589997624571,-72.70759100982583,41.75899957163695,-72.70761149879579,41.758998371680036,-72.70802230447184,41.75897407027973,-72.70804359979358,41.758972815653706,-72.70804349069333,41.75897149835903,-72.708036610801,41.758898662632696,-72.70803056803197,41.75883488333749,-72.70800458236248,41.7588363832399,-72.70789425640668,41.75884268233331,-72.7075997146734,41.758859561603884,-72.707577209848,41.75886087058902,-72.70757321470153,41.7588610878054	185317	PIN	136392213		315004039		6317.000305	351.0414189	Three Family												
			Polygon	-72.70642693590108,41.758869772608996,-72.70644487898625,41.759002602596794,-72.70644520729793,41.75900490791692,-72.70647357709845,41.759002613423306,-72.70687170717949,41.75897027059335,-72.7068962649963,41.75896827644219,-72.70689608374354,41.758966986562314,-72.70689331050632,41.75894684250193,-72.70687784440473,41.75883390954787,-72.70684038585374,41.75883685937008,-72.70646164665048,41.75886701398414,-72.70642693590108,41.758869772608996	185321	PIN	136393235		315005035		6108.769897	346.2209132	Two Family												
			Polygon	-72.71368705725678,41.75889001325489,-72.71367511488711,41.75900990714199,-72.71398713876538,41.758992496409455,-72.71398040140427,41.758717434997756,-72.71370254014158,41.75873084981096,-72.71370025530416,41.758753050328295,-72.71368705725678,41.75889001325489	185322	PIN	113369019		304002011		8107.324158	363.5477771	APARTMENT												
			Polygon	-72.712613291525,41.75899754811883,-72.71266342992988,41.758998991375506,-72.71307223390565,41.75901081353543,-72.71307960584554,41.758873601833876,-72.71266178655287,41.75886166701192,-72.71261483686324,41.75886033455864,-72.712613291525,41.75899754811883	185323	PIN	113374053		304004019		6306.505493	352.2524428	Three Family												
			Polygon	-72.70849498916382,41.758874460022575,-72.70850952530388,41.75901134914103,-72.7085120910313,41.75901115796364,-72.70853400953658,41.75900973881431,-72.70880784463724,41.75899125808814,-72.70883027630236,41.75898975673725,-72.70882925542165,41.7589813314297,-72.70881492804037,41.75886090725561,-72.70881390716367,41.758852481947635,-72.70874144414415,41.758857478101106,-72.70851584475037,41.75887301219401,-72.70849748156604,41.7588742954044,-72.70849498916382,41.758874460022575	185324	PIN	136386190		315003023		4392.951904	275.5086046	Three Family												
			Polygon	-72.71113458174786,41.758884544116725,-72.71114982496067,41.759012926724346,-72.71151203065071,41.758986730421746,-72.71149675012295,41.75885826552053,-72.71113458174786,41.758884544116725	185325	PIN	136377082		304006027		4664.244934	292.5249616	Three Family												
			Polygon	-72.71062507587033,41.75890821922339,-72.71063849446718,41.75902186448578,-72.71100414436353,41.758997811491064,-72.7109740586532,41.75874617817176,-72.71060936117242,41.758771521209454,-72.71062507587033,41.75890821922339	185327	PIN	136381083		304007016		9187.528137	383.7101391	Two Family												
			Polygon	-72.71321880335579,41.75901061335241,-72.71367327272955,41.759026975990885,-72.71367511488711,41.75900990714199,-72.71368705725678,41.75889001325489,-72.71322621149581,41.75887364863842,-72.71321880335579,41.75901061335241	185328	PIN	113369052		304002026		6250.069458	350.0196655	Three Family												
			Polygon	-72.70496046121876,41.758890999239846,-72.70497693712971,41.75902111204529,-72.70497770241926,41.75902742419078,-72.70505280547549,41.75902149837308,-72.70553721803181,41.75898326606882,-72.70554271605448,41.75898282910173,-72.7055421326667,41.75897841058415,-72.7055251071417,41.75884643153537,-72.70551832627508,41.75884695033564,-72.70501925334086,41.758886356889725,-72.70496046121876,41.758890999239846	185330	PIN	159399038		320005002		7737.855713	409.7933121	Three Family												
			Polygon	-72.70804359979358,41.758972815653706,-72.70804935119114,41.759033795673325,-72.70805275990541,41.75903360481261,-72.70808160577552,41.759031858952945,-72.70833964236284,41.75901639230802,-72.70836284365821,41.75901500109702,-72.70836273386267,41.759014754072076,-72.70834816124027,41.75887808360691,-72.70834816180556,41.758877205437116,-72.70832638989376,41.758878706932556,-72.70826298011441,41.75888307486945,-72.70806981963251,41.75889636864837,-72.70804064265306,41.75889836308521,-72.708036610801,41.758898662632696,-72.70804349069333,41.75897149835903,-72.70804359979358,41.758972815653706	185332	PIN	136392191		315004013		4266.366821	270.9092544	Three Family												
			Polygon	-72.71026037927699,41.75893227134575,-72.71027361382907,41.75904616357204,-72.71063849446718,41.75902186448578,-72.71062507587033,41.75890821922339,-72.71026037927699,41.75893227134575	185335	PIN	136381115		304007051		4158.17395	283.0679675	Two Family												
			Polygon	-72.70974325357125,41.758948914575434,-72.70975663692893,41.75905781232101,-72.70975733334186,41.759057757678214,-72.7098417440959,41.759052216188614,-72.7101011019416,41.7590351269393,-72.71012324036293,41.75903365267855,-72.71012419333584,41.75903359812218,-72.71010855421545,41.75889673541307,-72.71010767453052,41.75889681743745,-72.71008516955669,41.75889842878253,-72.70981580604136,41.75891795692352,-72.70974136359204,41.758923364657754,-72.70974037396897,41.758923419198155,-72.70974303489183,41.758946938616674,-72.70974314411201,41.758948118695685,-72.70974325357125,41.758948914575434	185338	PIN	136382116		315001016		5002.28009	300.8229103	Three Family												
			Polygon	-72.70433644058943,41.7589335373799,-72.70435485482481,41.759067849790476,-72.70435507361111,41.75906944156017,-72.70438487284596,41.75906725791654,-72.70478263566754,41.75903805062885,-72.70480803648171,41.75903616788119,-72.70481082213074,41.75903597601465,-72.70479365302963,41.75890177393507,-72.70479024429417,41.7589019912848,-72.70476400058645,41.75890382052775,-72.70433644058943,41.7589335373799	185339	PIN	159401039		320004020		6187.802979	349.1341763	Three Family												
			Polygon	-72.7068962649963,41.75896827644219,-72.70691224050722,41.75908516048762,-72.70691480622351,41.759084997646156,-72.70694049998771,41.75908344299467,-72.70738803286594,41.75905674258136,-72.70741064775397,41.75905537878812,-72.70740995585494,41.759048572715386,-72.70739622500413,41.75891678726174,-72.70736118483894,41.75891888741843,-72.70691361623348,41.75894561515762,-72.70689631605339,41.75894665152479,-72.70689331050632,41.75894684250193,-72.70689608374354,41.758966986562314,-72.7068962649963,41.75896827644219	185341	PIN	136393214		315005011		6941.138977	375.3908304	Two Family												
			Polygon	-72.7093816709686,41.75897428226203,-72.70939523344965,41.75908880674607,-72.70941539263721,41.75908746828126,-72.70966239746346,41.75907128128623,-72.7097575487451,41.7590650026556,-72.70975663692893,41.75905781232101,-72.70974325357125,41.758948914575434,-72.7096478811995,41.75895552243081,-72.70964157802018,41.758955959311926,-72.7093816709686,41.75897428226203	185342	PIN	136382164		315001032		4185.112976	282.6974391	Old Style												
			Polygon	-72.71201423290222,41.758855692714164,-72.71204224062208,41.75909530511956,-72.71254951599977,41.75906421347429,-72.71261259551864,41.759060336188476,-72.712613291525,41.75899754811883,-72.71261483686324,41.75886033455864,-72.71261533809785,41.75881746904748,-72.71255016952881,41.758821619227696,-72.71201423290222,41.758855692714164	185343	PIN	136374056		304004034		14094.16187	496.8825407													
			Polygon	-72.7141638098734,41.758972736832646,-72.71416805708965,41.759112971774,-72.71459323248551,41.75908124188639,-72.71457545946811,41.75894190927952,-72.7141638098734,41.758972736832646	185345	PIN	113368018		304003014		5849.123413	331.5715328	Three Family												
			Polygon	-72.71151203065071,41.758986730421746,-72.71152665314301,41.75911245081652,-72.71189384468647,41.75908482795182,-72.71187922181034,41.75895855874663,-72.71151203065071,41.758986730421746	185346	PIN	136377057		304006011		4640.205872	293.5675669	Three Family												
			Polygon	-72.70554271605448,41.75898282910173,-72.70555748130002,41.75909727131633,-72.7055597414251,41.759115137457265,-72.7055599966289,41.759117113437966,-72.7062283364348,41.759064952215645,-72.70623225833242,41.75906468013243,-72.70621402382923,41.7589298192347,-72.7062098820119,41.758930119534256,-72.70617847001517,41.75893263235059,-72.70554271605448,41.75898282910173	185347	PIN	159399018		320005023		9079.63501	467.1407777	Three Family												
			Polygon	-72.70884642677065,41.759125192773546,-72.70884741121374,41.75913328875394,-72.70885071001112,41.75913304294479,-72.7088651148413,41.75913184059599,-72.70911362525457,41.75911159377608,-72.70917542294806,41.75910656617428,-72.70921247956171,41.75910356056663,-72.70919625518546,41.758967877569674,-72.70919618247089,41.75896694448838,-72.70917162472544,41.75896893912892,-72.7091195402878,41.75897320177092,-72.70884955154136,41.75899516984533,-72.70883386390453,41.75899642662029,-72.70883107823478,41.758996672612,-72.70884555186349,41.75911775545974,-72.70884642677065,41.759125192773546	185349	PIN	135386154		315003014		5006.156311	300.3566505	Two Family												
			Polygon	-72.7075875278091,41.7589997624571,-72.70760147669274,41.75913503320234,-72.70760477547692,41.75913481487166,-72.70762178244756,41.75913383317634,-72.70803258896204,41.75910955918299,-72.70805637673996,41.759108140804095,-72.70804935119114,41.759033795673325,-72.70804359979358,41.758972815653706,-72.70802230447184,41.75897407027973,-72.70761149879579,41.758998371680036,-72.70759100982583,41.75899957163695,-72.7075875278091,41.7589997624571	185350	PIN	135392168		315004038		6162.451294	348.1960928	Two Family												
			Polygon	-72.70644520729793,41.75900490791692,-72.70646340596647,41.759139302234146,-72.70691468442763,41.75910278054281,-72.70691224050722,41.75908516048762,-72.7068962649963,41.75896827644219,-72.70687170717949,41.75897027059335,-72.70647357709845,41.759002613423306,-72.70644520729793,41.75900490791692	185353	PIN	135393226		315005034		6096.996094	346.1253924	Two Family												
			Polygon	-72.71261178283177,41.75913476168631,-72.71266507331389,41.75913631573445,-72.71306526510182,41.759148025360965,-72.71307223390565,41.75901081353543,-72.71266342992988,41.758998991375506,-72.712613291525,41.75899754811883,-72.71261259551864,41.759060336188476,-72.71261178283177,41.75913476168631	185354	PIN	112374115		304004020		6229.245605	349.17035	APARTMENT												
			Polygon	-72.70850952530388,41.75901134914103,-72.70852417135455,41.75914840294938,-72.70852670043529,41.75914821261615,-72.70855217558007,41.759146410542,-72.7088220890209,41.75912694043285,-72.70884642677065,41.759125192773546,-72.70884555186349,41.75911775545974,-72.70883107823478,41.758996672612,-72.70883027630236,41.75898975673725,-72.70880784463724,41.75899125808814,-72.70853400953658,41.75900973881431,-72.7085120910313,41.75901115796364,-72.70850952530388,41.75901134914103	185355	PIN	135386155		315003022		4389.060608	275.8464208	Three Family												
			Polygon	-72.71367327272955,41.759026975990885,-72.71366128983529,41.7591536756768,-72.71399025065452,41.75913047983454,-72.71398713876538,41.758992496409455,-72.71367511488711,41.75900990714199,-72.71367327272955,41.759026975990885	185356	PIN	112369093		304002012		4479.46106	278.3312394	Old Style												
			Polygon	-72.71063849446718,41.75902186448578,-72.71065424464348,41.759158809484795,-72.71101960224416,41.75913450935671,-72.71100414436353,41.758997811491064,-72.71063849446718,41.75902186448578	185358	PIN	135381041		304007017		5009.440002	300.3015762	Two Family												
			Polygon	-72.71321187151432,41.75914782519847,-72.71366014788772,41.75916391148551,-72.71366128983529,41.7591536756768,-72.71367327272955,41.759026975990885,-72.71321880335579,41.75901061335241,-72.71321187151432,41.75914782519847	185360	PIN	112369094		304002025		6168.597168	346.6507378	Two Family												
			Polygon	-72.70497770241926,41.75902742419078,-72.70499414172896,41.75915756441793,-72.70499461567982,41.75916118705391,-72.7055599966289,41.759117113437966,-72.7055597414251,41.759115137457265,-72.70555748130002,41.75909727131633,-72.70554271605448,41.75898282910173,-72.70553721803181,41.75898326606882,-72.70505280547549,41.75902149837308,-72.70497770241926,41.75902742419078	185361	PIN	158399001		320005001		7606.733582	408.224095	Three Family												
			Polygon	-72.70805637673996,41.759108140804095,-72.70805641323138,41.75910838780268,-72.70806227359455,41.75917093124189,-72.70806487596288,41.759170768388145,-72.70808444870654,41.759169540571605,-72.70828926601057,41.75915677153793,-72.70834992681769,41.75915297889382,-72.70837734330415,41.75915125988729,-72.70836284365821,41.75901500109702,-72.70833964236284,41.75901639230802,-72.70808160577552,41.759031858952945,-72.70805275990541,41.75903360481261,-72.70804935119114,41.759033795673325,-72.70805637673996,41.759108140804095	185364	PIN	135392167		315004014		4297.455322	271.973872													
			Polygon	-72.71027361382907,41.75904616357204,-72.710289546699,41.75918277936945,-72.71065424464348,41.759158809484795,-72.71063849446718,41.75902186448578,-72.71027361382907,41.75904616357204	185366	PIN	135381042		304007034		4998.735779	299.89177	Old Style												
			Polygon	-72.7097575487451,41.7590650026556,-72.70975980958511,41.759083582227326,-72.70977341167969,41.75919445592604,-72.70977363044392,41.75919445600228,-72.70986801337482,41.75918814957009,-72.71011274615877,41.75917182360739,-72.71013950292868,41.75917002162581,-72.71013972283812,41.75917002170178,-72.71012419333584,41.75903359812218,-72.71012324036293,41.75903365267855,-72.7101011019416,41.7590351269393,-72.7098417440959,41.759052216188614,-72.70975733334186,41.759057757678214,-72.70975663692893,41.75905781232101,-72.7097575487451,41.7590650026556	185368	PIN	135382072		315001017		5019.755066	300.9062577	Old Style												
			Polygon	-72.70435507361111,41.75906944156017,-72.70437170149752,41.75919027883663,-72.7043736342013,41.75920422054898,-72.70437367060136,41.759204577319935,-72.70482806428049,41.75917064464362,-72.70481082213074,41.75903597601465,-72.70480803648171,41.75903616788119,-72.70478263566754,41.75903805062885,-72.70438487284596,41.75906725791654,-72.70435507361111,41.75906944156017	185371	PIN	158401030		320004021		6163.336426	348.3354718	Two Family												
			Polygon	-72.71459323248551,41.75908124188639,-72.71461056882211,41.75921497601857,-72.71507514662473,41.759180484707294,-72.71501606525578,41.75877189823641,-72.7145576482975,41.75880545814883,-72.71457545946811,41.75894190927952,-72.71459323248551,41.75908124188639	185372	PIN	113368012		304003003		18956.1629	552.727654	APARTMENT												
			Polygon	-72.70691468442763,41.75910278054281,-72.70693117071579,41.759223288081074,-72.70693362531956,41.75922315178298,-72.70696283900233,41.759221351454634,-72.70739241358065,41.75919458944139,-72.70742496153169,41.75919257068441,-72.7074242331406,41.75918551761324,-72.70741064775397,41.75905537878812,-72.70738803286594,41.75905674258136,-72.70694049998771,41.75908344299467,-72.70691480622351,41.759084997646156,-72.70691224050722,41.75908516048762,-72.70691468442763,41.75910278054281	185374	PIN	135393225		315005012		6840.648743	372.3489724	Three Family												
			Polygon	-72.70939523344965,41.75908880674607,-72.70939749368767,41.75910818130857,-72.70941134812989,41.759224790685664,-72.70943403644044,41.75922326186493,-72.70967939257818,41.75920688215475,-72.7097741775757,41.759200548496985,-72.70977341167969,41.75919445592604,-72.70975980958511,41.759083582227326,-72.7097575487451,41.7590650026556,-72.70966239746346,41.75907128128623,-72.70941539263721,41.75908746828126,-72.70939523344965,41.75908880674607	185375	PIN	135382073		315001031		4932.6474	297.9679108	APARTMENT												
			Polygon	-72.71204224062208,41.75909530511956,-72.71205865366134,41.75923200315619,-72.71254910671772,41.7592014273955,-72.71261105015446,41.75919757804235,-72.71261178283177,41.75913476168631,-72.71261259551864,41.759060336188476,-72.71254951599977,41.75906421347429,-72.71204224062208,41.75909530511956	185377	PINCONDO	135374900		304004033		7669.889832	407.3978001	Condo Flat												
			Polygon	-72.71152665314301,41.75911245081652,-72.71154186068267,41.75924058636778,-72.711909309185,41.75921351239636,-72.71189384468647,41.75908482795182,-72.71152665314301,41.75911245081652	185379	PIN	135377013		304006012		4731.151917	295.3846312	Three Family												
			Polygon	-72.70388032730284,41.758965217124114,-72.70391814048061,41.759238177582,-72.70391817683843,41.759238590096274,-72.70437367060136,41.759204577319935,-72.7043736342013,41.75920422054898,-72.70437170149752,41.75919027883663,-72.70435507361111,41.75906944156017,-72.70435485482481,41.759067849790476,-72.70433644058943,41.7589335373799,-72.70433427805735,41.758933673738355,-72.70390312564652,41.758963634548934,-72.70388032730284,41.758965217124114	185380	PIN	158401031		320004022		12457.57605	449.3094224	APARTMENT												
			Polygon	-72.71416805708965,41.759112971774,-72.7141721240906,41.75924774467779,-72.71461056882211,41.75921497601857,-72.71459323248551,41.75908124188639,-72.71416805708965,41.759112971774	185381	PIN	112368020		304003013		5797.957214	334.8829108	Three Family												
			Polygon	-72.71114982496067,41.759012926724346,-72.71117990998034,41.75926705727676,-72.71154186068267,41.75924058636778,-72.71152665314301,41.75911245081652,-72.71151203065071,41.758986730421746,-72.71114982496067,41.759012926724346	185383	PIN	135377014		304006026		9219.843872	384.3363273	Colonial												
			Polygon	-72.70886221269198,41.75925763740687,-72.70886352524163,41.759268505227645,-72.7088674105069,41.759268204741424,-72.70887547428468,41.7592675498451,-72.7090430907756,41.75925407928477,-72.70920143390379,41.759241292131136,-72.70922870409251,41.759239106342854,-72.7092126620237,41.75910482300048,-72.70921247956171,41.75910356056663,-72.70917542294806,41.75910656617428,-72.70911362525457,41.75911159377608,-72.7088651148413,41.75913184059599,-72.70885071001112,41.75913304294479,-72.70884741121374,41.75913328875394,-72.70886181153057,41.75925448134066,-72.70886221269198,41.75925763740687	185384	PIN	135386153		315003015		4963.324402	299.4599379	Three Family												
			Polygon	-72.70760147669274,41.75913503320234,-72.70761549861439,41.75927079793883,-72.70761898066365,41.75927057967502,-72.70763946975484,41.759269324827635,-72.70805625206673,41.75924392778844,-72.70806908064992,41.75924313660832,-72.70806227359455,41.75917093124189,-72.70805641323138,41.75910838780268,-72.70805637673996,41.759108140804095,-72.70803258896204,41.75910955918299,-72.70762178244756,41.75913383317634,-72.70760477547692,41.75913481487166,-72.70760147669274,41.75913503320234	185386	PIN	135392169		315004037		6149.81842	347.5991536	Two Family												
